Channel_dapi,Channel_gfp,Channel_texasred,Count_dapi_objects,Count_gfp_objects,Count_texasred_objects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05EnhanceOrSuppressFeatures,ExecutionTime_06EnhanceOrSuppressFeatures,ExecutionTime_07EnhanceOrSuppressFeatures,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09IdentifyPrimaryObjects,ExecutionTime_10IdentifyPrimaryObjects,ExecutionTime_11OverlayOutlines,ExecutionTime_12OverlayOutlines,ExecutionTime_13OverlayOutlines,FileName_dapi,FileName_gfp,FileName_texasred,Frame_dapi,Frame_gfp,Frame_texasred,Group_Index,Group_Length,Group_Number,Height_dapi,Height_gfp,Height_texasred,ImageNumber,ImageSet_ImageSet,MD5Digest_dapi,MD5Digest_gfp,MD5Digest_texasred,Metadata_FileLocation,Metadata_Frame,Metadata_Modality,Metadata_Series,Metadata_Timepoint,Metadata_Well,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05EnhanceOrSuppressFeatures,ModuleError_06EnhanceOrSuppressFeatures,ModuleError_07EnhanceOrSuppressFeatures,ModuleError_08IdentifyPrimaryObjects,ModuleError_09IdentifyPrimaryObjects,ModuleError_10IdentifyPrimaryObjects,ModuleError_11OverlayOutlines,ModuleError_12OverlayOutlines,ModuleError_13OverlayOutlines,PathName_dapi,PathName_gfp,PathName_texasred,ProcessingStatus,Scaling_dapi,Scaling_gfp,Scaling_texasred,Series_dapi,Series_gfp,Series_texasred,Threshold_FinalThreshold_dapi_objects,Threshold_FinalThreshold_gfp_objects,Threshold_FinalThreshold_texasred_objects,Threshold_GuideThreshold_dapi_objects,Threshold_GuideThreshold_gfp_objects,Threshold_GuideThreshold_texasred_objects,Threshold_OrigThreshold_dapi_objects,Threshold_OrigThreshold_gfp_objects,Threshold_OrigThreshold_texasred_objects,Threshold_SumOfEntropies_dapi_objects,Threshold_SumOfEntropies_gfp_objects,Threshold_SumOfEntropies_texasred_objects,Threshold_WeightedVariance_dapi_objects,Threshold_WeightedVariance_gfp_objects,Threshold_WeightedVariance_texasred_objects,URL_dapi,URL_gfp,URL_texasred,Width_dapi,Width_gfp,Width_texasred
-1,-1,-1,24.0,6689.0,1.0,0.0,0.0,1.25,0.0,0.15000000000000036,0.14000000000000057,0.14999999999999947,0.6000000000000005,0.5099999999999998,0.3799999999999999,0.04999999999999982,0.03000000000000025,0.03000000000000025,"B2_-1_4_1_Stitched[DAPI 377,447]_001.tif","B2_-1_2_1_Stitched[GFP 469,525]_001.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_001.tif",0,0,0,1,864,1,632,632,632,1,b'eLuR8j6csxltd9K5CTRaH482PIdzfQwJbxPU8HZxDPAEBrixuTkwwE2onbxBpY0dAHj/eyo=',89793de895e9a55a5ef7697380bf6c5e,73e8a9fa1beda33ca11c891c5074478e,cb31df9141f6f6bc5453b597a8cbb88a,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.020030695432977138,0.020000000000000014,0.02,0.02,0.02,0.005470568026989493,0.03671964048671732,0.0037644898067205916,-11.87589713184041,-12.647873615614893,-11.723770050003136,2.802025237591339,0.43841129799965906,2.5507117690473144,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_001.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_001.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_001.tif,857,857,857
-1,-1,-1,32.0,7461.0,1.0,0.0,0.0,1.419999999999999,0.0,0.13999999999999968,0.16000000000000103,0.13999999999999968,0.79,0.6299999999999999,0.47999999999999954,0.04999999999999982,0.02999999999999936,0.040000000000000924,"B2_-1_4_1_Stitched[DAPI 377,447]_002.tif","B2_-1_2_1_Stitched[GFP 469,525]_002.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_002.tif",0,0,0,2,864,1,632,632,632,2,b'eLuR8j6csxltd9K5CURKfWw0Wh/TseFJ/dAeifUxJLxNUMPbxTHAExjgxubmwAA3oXbyBpU2dgB+Nnst',88f2cfc6403d57a7afe09d15940fcad3,7fd67d5560c1b6e60085dadd05ba0da7,8a5c553957501d8b24b3b0634661dfb4,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.02004763387618471,0.020000000000000014,0.02,0.02,0.02,0.005496508550442475,0.03870104190221529,0.0037906147564081053,-11.680972181437408,-12.66455091977887,-11.386377590430325,2.880585039303581,0.46280084815244266,1.3947132960242072,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_002.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_002.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_002.tif,857,857,857
-1,-1,-1,46.0,8162.0,1.0,0.0,0.0,1.4300000000000006,0.0,0.13999999999999968,0.15000000000000036,0.14000000000000057,0.5499999999999998,0.6400000000000006,0.47999999999999954,0.04999999999999982,0.03000000000000025,0.03000000000000025,"B2_-1_4_1_Stitched[DAPI 377,447]_003.tif","B2_-1_2_1_Stitched[GFP 469,525]_003.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_003.tif",0,0,0,3,864,1,632,632,632,3,b'eLuR8j6csxltd9K5CURKfWw8Wh/TseFJ/dAeifUxJLxNUMPbxTHAExjgxubmwAA3oXbyBpU2dgCDbXsw',0370e9839ab98eb770bb24ba1fe00875,2207c9ad1fdfa7761a1a8b80e0381201,c68da759e5415c60c2a9e416d644caf5,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.020063314584464264,0.020000000000000014,0.02,0.02,0.02,0.005464272245384457,0.04075055040203036,0.0037406054948344136,-11.880935877964983,-12.690470791941863,-11.636650577027218,2.8271182313993077,0.4825580559662451,2.593881799349744,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_003.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_003.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_003.tif,857,857,857
-1,-1,-1,37.0,8938.0,3.0,0.0,0.0,1.4000000000000008,0.0,0.1299999999999999,0.05999999999999961,0.05999999999999961,0.5199999999999996,0.6500000000000004,0.4800000000000004,0.04999999999999982,0.03000000000000025,0.040000000000000036,"B2_-1_4_1_Stitched[DAPI 377,447]_004.tif","B2_-1_2_1_Stitched[GFP 469,525]_004.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_004.tif",0,0,0,4,864,1,632,632,632,4,b'eLuR8j6csxltd9K5CURKfWwyWh/TseFJ/dAeifUxJLxNUMPbxTHAExjgxubmwAA3oXbyBpU2dgCIpHsz',9a8f80c5508762426a3724d35e154743,8e9293817b1360a72bac67c562b09e20,fe3a4fbf9fd1560d50398c5296c80cd2,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.020031891783992693,0.020000000000000014,0.02,0.02,0.02,0.005452225087907257,0.04061940597506762,0.0037445880256717257,-12.140278996262236,-12.692991890958151,-11.478217372247059,2.8695865267151257,0.5020908842468896,2.467281932156462,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_004.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_004.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_004.tif,857,857,857
-1,-1,-1,65.0,9681.0,2.0,0.0,0.0,1.4000000000000004,0.0,0.14999999999999947,0.15000000000000036,0.16000000000000103,0.6299999999999999,0.6799999999999988,0.4800000000000013,0.04999999999999982,0.02999999999999936,0.03000000000000025,"B2_-1_4_1_Stitched[DAPI 377,447]_005.tif","B2_-1_2_1_Stitched[GFP 469,525]_005.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_005.tif",0,0,0,5,864,1,632,632,632,5,b'eLuR8j6csxltd9K5CURKfWw6Wh/TseFJ/dAeifUxJLxNUMPbxTHAExjgxubmwAA3oXbyBpU2dgCN23s2',ff91edfdee48b82f417996ba0765969a,9096956f7c8772ab556055075f8c95fe,83d45ac25f5f69c0c312915d804c65ff,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.020025396953800827,0.020000000000000014,0.02,0.02,0.02,0.005511224995281246,0.04078895883491194,0.0037294192609892644,-11.642668564970737,-12.730509451393322,-11.362575059345417,2.9036018523065406,0.5451586567345363,1.600723220542535,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_005.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_005.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_005.tif,857,857,857
-1,-1,-1,60.0,10399.0,3.0,0.0,0.0,1.419999999999999,0.0,0.1200000000000001,0.0600000000000005,0.05999999999999961,0.5299999999999994,0.6800000000000006,0.47999999999999954,0.05999999999999961,0.03000000000000025,0.040000000000000036,"B2_-1_4_1_Stitched[DAPI 377,447]_006.tif","B2_-1_2_1_Stitched[GFP 469,525]_006.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_006.tif",0,0,0,6,864,1,632,632,632,6,b'eLuR8j6csxltd9K5CURKfWw2Wh/TseFJ/dAeifUxJLxNUMPbxTHAExjgxubmwAA3oXbyBpU2dgCTEns5',d9a890612b7e40d6ff52235d658e129a,0a54be676b2cc9268564cbc839ccfaa6,0de8dcfe65fbbd80fb7ec7571db54400,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.020070094470220158,0.020000000000000014,0.02,0.02,0.02,0.0054780135241298145,0.04260800207677748,0.003714836481495362,-11.828661072263197,-12.752824239691272,-11.613904547940322,2.7448256714015513,0.563016076794055,2.3648576695108456,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_006.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_006.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_006.tif,857,857,857
-1,-1,-1,78.0,11089.0,3.0,0.0,0.0,0.47000000000000064,0.0,0.120000000000001,0.14999999999999947,0.1299999999999999,0.5899999999999999,0.6500000000000004,0.4299999999999997,0.049999999999998934,0.02999999999999936,0.040000000000000924,"B2_-1_4_1_Stitched[DAPI 377,447]_007.tif","B2_-1_2_1_Stitched[GFP 469,525]_007.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_007.tif",0,0,0,7,864,1,632,632,632,7,b'eLuR8j6csxltd9K5CURKfWw+Wh/TseFJ/dAeifUxJLxNUMPbxTHAExjgxubmwAA3oXbyBpU2dgCYSXs8',7dfe30d5b50b22189114f382e9c15065,de1894349ce8f324eecb82822a94246e,2d19de9f7cea396a77f3b82d096bdf5f,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.020093957981754357,0.020000000000000014,0.02,0.02,0.02,0.005529358269070933,0.04467099303408744,0.0037335210864783636,-11.759091221206894,-12.857009481343207,-11.684589704909216,2.6182669813969235,0.5912178919325546,1.859265965604926,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_007.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_007.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_007.tif,857,857,857
-1,-1,-1,86.0,11489.0,3.0,0.0,0.0,0.5299999999999994,0.0,0.129999999999999,0.14000000000000057,0.129999999999999,0.4400000000000013,0.6700000000000017,0.46999999999999886,0.049999999999998934,0.05000000000000071,0.03999999999999915,"B2_-1_4_1_Stitched[DAPI 377,447]_008.tif","B2_-1_2_1_Stitched[GFP 469,525]_008.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_008.tif",0,0,0,8,864,1,632,632,632,8,b'eLuR8j6csxltd9K5CURKfWwxWh/TseFJ/dAeifUxJLxNUMPbxTHAExjgxubmwAA3oXbyBpU2dgCdgHs/',9f5aaf30444cadae06e6becb7cf78e82,7d2087f7db0ba96d87dd8905104a2a07,dfe921f63c437f32f4ee79d17caaf0e6,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.02010680438678353,0.020000000000000014,0.02,0.02,0.02,0.005506462181958479,0.045315755811048124,0.0037117677011997683,-11.85660967587938,-12.778068750366089,-11.770376937287203,2.91501162916209,0.6077078995428096,2.0883897829742053,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_008.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_008.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_008.tif,857,857,857
-1,-1,-1,62.0,11791.0,1.0,0.0,0.0,0.4300000000000006,0.0,0.16000000000000014,0.120000000000001,0.1399999999999988,0.7300000000000004,0.7799999999999994,0.45000000000000107,0.05000000000000071,0.049999999999998934,0.030000000000001137,"B2_-1_4_1_Stitched[DAPI 377,447]_009.tif","B2_-1_2_1_Stitched[GFP 469,525]_009.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_009.tif",0,0,0,9,864,1,632,632,632,9,b'eLuR8j6csxltd9K5CURKfWw5Wh/TseFJ/dAeifUxJLxNUMPbxTHAExjgxubmwAA3oXbyBpU2dgCit3tC',4b1ab2c6a5f5601f66f4b69ffa323ce2,1ed15c3b9193776a78007e909a58ec73,0a45ea902434c8425d227fd6b2aaccd7,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.020080687365024222,0.020000000000000014,0.02,0.02,0.02,0.005478807639749125,0.046659522654455166,0.003682012732347874,-11.908824758322051,-12.789581426619995,-11.63230520230413,2.9453339183170963,0.6318567805169927,2.603892838047866,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_009.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_009.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_009.tif,857,857,857
-1,-1,-1,151.0,12023.0,4.0,0.0,0.0,0.4399999999999995,0.0,0.14999999999999947,0.1299999999999999,0.14000000000000057,0.6799999999999997,0.7900000000000009,0.47000000000000064,0.05999999999999872,0.040000000000000924,0.049999999999998934,"B2_-1_4_1_Stitched[DAPI 377,447]_010.tif","B2_-1_2_1_Stitched[GFP 469,525]_010.tif","B2_-1_3_1_Stitched[Texas Red 586,647]_010.tif",0,0,0,10,864,1,632,632,632,10,b'eLuR8j6csxltd9K5CURCfWxoMFof06/hSYPQHon1MSS8TVDD28UxwBMY4Mbm5sAAN6F28gaVNnYAeQJ7Kg==',52afd422d677ae2c741e5b3ea1acf868,977f3a76be23aac921b76d390f04d20f,f590deacbeae7e78ccff1c7cfcb2dabe,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,/Users/kinge2/repos/msw_analysis/data/msw_data/1b/#23B2859718_Stitched,Done,65535,65535,65535,0,0,0,0.020000000000000014,0.02013086992255146,0.020000000000000014,0.02,0.02,0.02,0.005558617224048982,0.047860344627945674,0.003732760997857853,-12.001585176114087,-12.875769592281678,-11.837498364944093,2.6939971990725335,0.6591592331778702,1.6542195038202234,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_4_1_Stitched%5BDAPI%20377%2C447%5D_010.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_2_1_Stitched%5BGFP%20469%2C525%5D_010.tif,file:/Users/kinge2/repos/msw_analysis/data/msw_data/1b/%2323B2859718_Stitched/B2_-1_3_1_Stitched%5BTexas%20Red%20586%2C647%5D_010.tif,857,857,857
